Broadcast Year,Broadcast Quarter,Market ,Service Type,Broadcast Language,Total Quarterly Hours,Universe
2019,Quarter 1,Calgary,CBC/SRC,French," 304,615 "," 1,319,950 "
2019,Quarter 1,Calgary,CBC/SRC,English," 14,898,952 "," 1,319,950 "
2019,Quarter 1,Calgary,Non-Commercial,French, -   ," 1,319,950 "
2019,Quarter 1,Calgary,Non-Commercial,English," 16,241 "," 1,319,950 "
2019,Quarter 1,Calgary,Private Commercial,French," 4,343 "," 1,319,950 "
2019,Quarter 1,Calgary,Private Commercial,English," 117,646,366 "," 1,319,950 "
2019,Quarter 1,Edmonton,CBC/SRC,French," 2,190,131 "," 1,248,934 "
2019,Quarter 1,Edmonton,CBC/SRC,English," 13,750,164 "," 1,248,934 "
2019,Quarter 1,Edmonton,Non-Commercial,French, -   ," 1,248,934 "
2019,Quarter 1,Edmonton,Non-Commercial,English, -   ," 1,248,934 "
2019,Quarter 1,Edmonton,Private Commercial,French, 618 ," 1,248,934 "
2019,Quarter 1,Edmonton,Private Commercial,English," 119,604,481 "," 1,248,934 "
2019,Quarter 1,Montreal,CBC/SRC,English," 16,500,541 "," 3,745,917 "
2019,Quarter 1,Montreal,CBC/SRC,French," 53,052,587 "," 3,745,917 "
2019,Quarter 1,Montreal,Non-Commercial,French, -   ," 3,745,917 "
2019,Quarter 1,Montreal,Non-Commercial,English," 7,075 "," 3,745,917 "
2019,Quarter 1,Montreal,Private Commercial,English," 143,763,142 "," 3,745,917 "
2019,Quarter 1,Montreal,Private Commercial,French," 220,604,623 "," 3,745,917 "
2019,Quarter 1,Toronto,CBC/SRC,French," 1,774,062 "," 5,640,975 "
2019,Quarter 1,Toronto,CBC/SRC,English," 89,884,976 "," 5,640,975 "
2019,Quarter 1,Toronto,Non-Commercial,French, -   ," 5,640,975 "
2019,Quarter 1,Toronto,Non-Commercial,English," 12,894,974 "," 5,640,975 "
2019,Quarter 1,Toronto,Private Commercial,French," 137,217 "," 5,640,975 "
2019,Quarter 1,Toronto,Private Commercial,English," 512,547,734 "," 5,640,975 "
2019,Quarter 1,Vancouver,CBC/SRC,French," 1,315,444 "," 2,347,954 "
2019,Quarter 1,Vancouver,CBC/SRC,English," 43,681,918 "," 2,347,954 "
2019,Quarter 1,Vancouver,Non-Commercial,English, -   ," 2,347,954 "
2019,Quarter 1,Vancouver,Non-Commercial,French, -   ," 2,347,954 "
2019,Quarter 1,Vancouver,Private Commercial,French," 2,295 "," 2,347,954 "
2019,Quarter 1,Vancouver,Private Commercial,English," 180,289,030 "," 2,347,954 "
2019,Quarter 2,Calgary,CBC/SRC,French," 404,418 "," 1,319,968 "
2019,Quarter 2,Calgary,CBC/SRC,English," 14,225,849 "," 1,319,968 "
2019,Quarter 2,Calgary,Non-Commercial,French, -   ," 1,319,968 "
2019,Quarter 2,Calgary,Non-Commercial,English," 54,724 "," 1,319,968 "
2019,Quarter 2,Calgary,Private Commercial,French, 53 ," 1,319,968 "
2019,Quarter 2,Calgary,Private Commercial,English," 108,030,008 "," 1,319,968 "
2019,Quarter 2,Edmonton,CBC/SRC,French," 2,159,084 "," 1,248,990 "
2019,Quarter 2,Edmonton,CBC/SRC,English," 12,723,432 "," 1,248,990 "
2019,Quarter 2,Edmonton,Non-Commercial,French, -   ," 1,248,990 "
2019,Quarter 2,Edmonton,Non-Commercial,English, 85 ," 1,248,990 "
2019,Quarter 2,Edmonton,Private Commercial,French," 1,377 "," 1,248,990 "
2019,Quarter 2,Edmonton,Private Commercial,English," 117,184,326 "," 1,248,990 "
2019,Quarter 2,Montreal,CBC/SRC,English," 16,655,266 "," 3,745,872 "
2019,Quarter 2,Montreal,CBC/SRC,French," 52,287,232 "," 3,745,872 "
2019,Quarter 2,Montreal,Non-Commercial,French, -   ," 3,745,872 "
2019,Quarter 2,Montreal,Non-Commercial,English, 222 ," 3,745,872 "
2019,Quarter 2,Montreal,Private Commercial,English," 127,480,702 "," 3,745,872 "
2019,Quarter 2,Montreal,Private Commercial,French," 218,411,053 "," 3,745,872 "
2019,Quarter 2,Toronto,CBC/SRC,French," 3,008,631 "," 5,640,997 "
2019,Quarter 2,Toronto,CBC/SRC,English," 89,820,752 "," 5,640,997 "
2019,Quarter 2,Toronto,Non-Commercial,French, -   ," 5,640,997 "
2019,Quarter 2,Toronto,Non-Commercial,English," 10,867,268 "," 5,640,997 "
2019,Quarter 2,Toronto,Private Commercial,French," 134,812 "," 5,640,997 "
2019,Quarter 2,Toronto,Private Commercial,English," 479,395,001 "," 5,640,997 "
2019,Quarter 2,Vancouver,CBC/SRC,French," 1,135,782 "," 2,347,905 "
2019,Quarter 2,Vancouver,CBC/SRC,English," 38,204,541 "," 2,347,905 "
2019,Quarter 2,Vancouver,Non-Commercial,French, -   ," 2,347,905 "
2019,Quarter 2,Vancouver,Non-Commercial,English, 199 ," 2,347,905 "
2019,Quarter 2,Vancouver,Private Commercial,French, 437 ," 2,347,905 "
2019,Quarter 2,Vancouver,Private Commercial,English," 178,677,678 "," 2,347,905 "
2019,Quarter 3,Calgary,CBC/SRC,French," 554,776 "," 1,319,970 "
2019,Quarter 3,Calgary,CBC/SRC,English," 16,136,746 "," 1,319,970 "
2019,Quarter 3,Calgary,Non-Commercial,French, -   ," 1,319,970 "
2019,Quarter 3,Calgary,Non-Commercial,English," 52,451 "," 1,319,970 "
2019,Quarter 3,Calgary,Private Commercial,French, 142 ," 1,319,970 "
2019,Quarter 3,Calgary,Private Commercial,English," 112,742,790 "," 1,319,970 "
2019,Quarter 3,Edmonton,CBC/SRC,French," 1,257,121 "," 1,248,969 "
2019,Quarter 3,Edmonton,CBC/SRC,English," 12,609,719 "," 1,248,969 "
2019,Quarter 3,Edmonton,Non-Commercial,English, -   ," 1,248,969 "
2019,Quarter 3,Edmonton,Non-Commercial,French, -   ," 1,248,969 "
2019,Quarter 3,Edmonton,Private Commercial,French, 169 ," 1,248,969 "
2019,Quarter 3,Edmonton,Private Commercial,English," 125,636,189 "," 1,248,969 "
2019,Quarter 3,Montreal,CBC/SRC,English," 18,028,702 "," 3,745,910 "
2019,Quarter 3,Montreal,CBC/SRC,French," 59,307,837 "," 3,745,910 "
2019,Quarter 3,Montreal,Non-Commercial,French, -   ," 3,745,910 "
2019,Quarter 3,Montreal,Non-Commercial,English," 2,335 "," 3,745,910 "
2019,Quarter 3,Montreal,Private Commercial,English," 132,027,248 "," 3,745,910 "
2019,Quarter 3,Montreal,Private Commercial,French," 241,410,645 "," 3,745,910 "
2019,Quarter 3,Toronto,CBC/SRC,French," 5,039,049 "," 5,640,985 "
2019,Quarter 3,Toronto,CBC/SRC,English," 99,709,397 "," 5,640,985 "
2019,Quarter 3,Toronto,Non-Commercial,French, -   ," 5,640,985 "
2019,Quarter 3,Toronto,Non-Commercial,English," 10,731,588 "," 5,640,985 "
2019,Quarter 3,Toronto,Private Commercial,French," 33,949 "," 5,640,985 "
2019,Quarter 3,Toronto,Private Commercial,English," 469,480,555 "," 5,640,985 "
2019,Quarter 3,Vancouver,CBC/SRC,French," 1,326,815 "," 2,347,872 "
2019,Quarter 3,Vancouver,CBC/SRC,English," 45,646,255 "," 2,347,872 "
2019,Quarter 3,Vancouver,Non-Commercial,French, -   ," 2,347,872 "
2019,Quarter 3,Vancouver,Non-Commercial,English, 941 ," 2,347,872 "
2019,Quarter 3,Vancouver,Private Commercial,French," 9,054 "," 2,347,872 "
2019,Quarter 3,Vancouver,Private Commercial,English," 175,589,224 "," 2,347,872 "
2019,Quarter 4,Calgary,CBC/SRC,French," 560,100 "," 1,321,618 "
2019,Quarter 4,Calgary,CBC/SRC,English," 16,029,035 "," 1,321,618 "
2019,Quarter 4,Calgary,Non-Commercial,French, -   ," 1,321,618 "
2019,Quarter 4,Calgary,Non-Commercial,English," 30,463 "," 1,321,618 "
2019,Quarter 4,Calgary,Private Commercial,French," 3,242 "," 1,321,618 "
2019,Quarter 4,Calgary,Private Commercial,English," 115,279,327 "," 1,321,618 "
2019,Quarter 4,Edmonton,CBC/SRC,French," 718,541 "," 1,249,926 "
2019,Quarter 4,Edmonton,CBC/SRC,English," 11,242,397 "," 1,249,926 "
2019,Quarter 4,Edmonton,Non-Commercial,English, -   ," 1,249,926 "
2019,Quarter 4,Edmonton,Non-Commercial,French, -   ," 1,249,926 "
2019,Quarter 4,Edmonton,Private Commercial,French," 78,413 "," 1,249,926 "
2019,Quarter 4,Edmonton,Private Commercial,English," 121,426,462 "," 1,249,926 "
2019,Quarter 4,Montreal,CBC/SRC,English," 12,538,230 "," 3,750,099 "
2019,Quarter 4,Montreal,CBC/SRC,French," 55,817,452 "," 3,750,099 "
2019,Quarter 4,Montreal,Non-Commercial,French, -   ," 3,750,099 "
2019,Quarter 4,Montreal,Non-Commercial,English," 4,912 "," 3,750,099 "
2019,Quarter 4,Montreal,Private Commercial,English," 133,298,311 "," 3,750,099 "
2019,Quarter 4,Montreal,Private Commercial,French," 229,599,082 "," 3,750,099 "
2019,Quarter 4,Toronto,CBC/SRC,French," 3,930,086 "," 5,648,980 "
2019,Quarter 4,Toronto,CBC/SRC,English," 109,554,646 "," 5,648,980 "
2019,Quarter 4,Toronto,Non-Commercial,French, -   ," 5,648,980 "
2019,Quarter 4,Toronto,Non-Commercial,English," 13,855,958 "," 5,648,980 "
2019,Quarter 4,Toronto,Private Commercial,French," 93,053 "," 5,648,980 "
2019,Quarter 4,Toronto,Private Commercial,English," 462,587,776 "," 5,648,980 "
2019,Quarter 4,Vancouver,CBC/SRC,French," 1,851,371 "," 2,349,305 "
2019,Quarter 4,Vancouver,CBC/SRC,English," 45,202,395 "," 2,349,305 "
2019,Quarter 4,Vancouver,Non-Commercial,French, -   ," 2,349,305 "
2019,Quarter 4,Vancouver,Non-Commercial,English," 11,053 "," 2,349,305 "
2019,Quarter 4,Vancouver,Private Commercial,French," 4,568 "," 2,349,305 "
2019,Quarter 4,Vancouver,Private Commercial,English," 166,725,652 "," 2,349,305 "
2020,Quarter 1,Calgary,CBC/SRC,French," 609,057 "," 1,344,938 "
2020,Quarter 1,Calgary,CBC/SRC,English," 18,100,383 "," 1,344,938 "
2020,Quarter 1,Calgary,Non-Commercial,French, -   ," 1,344,938 "
2020,Quarter 1,Calgary,Non-Commercial,English," 58,957 "," 1,344,938 "
2020,Quarter 1,Calgary,Private Commercial,French, 63 ," 1,344,938 "
2020,Quarter 1,Calgary,Private Commercial,English," 112,033,348 "," 1,344,938 "
2020,Quarter 1,Edmonton,CBC/SRC,French," 581,924 "," 1,263,961 "
2020,Quarter 1,Edmonton,CBC/SRC,English," 13,516,615 "," 1,263,961 "
2020,Quarter 1,Edmonton,Non-Commercial,French, -   ," 1,263,961 "
2020,Quarter 1,Edmonton,Non-Commercial,English, -   ," 1,263,961 "
2020,Quarter 1,Edmonton,Private Commercial,French, 258 ," 1,263,961 "
2020,Quarter 1,Edmonton,Private Commercial,English," 120,984,118 "," 1,263,961 "
2020,Quarter 1,Montreal,CBC/SRC,English," 12,370,289 "," 3,811,785 "
2020,Quarter 1,Montreal,CBC/SRC,French," 55,036,910 "," 3,811,785 "
2020,Quarter 1,Montreal,Non-Commercial,French, -   ," 3,811,785 "
2020,Quarter 1,Montreal,Non-Commercial,English," 9,657 "," 3,811,785 "
2020,Quarter 1,Montreal,Private Commercial,English," 128,422,372 "," 3,811,785 "
2020,Quarter 1,Montreal,Private Commercial,French," 234,377,307 "," 3,811,785 "
2020,Quarter 1,Toronto,CBC/SRC,French," 4,345,301 "," 5,764,970 "
2020,Quarter 1,Toronto,CBC/SRC,English," 118,492,491 "," 5,764,970 "
2020,Quarter 1,Toronto,Non-Commercial,French, -   ," 5,764,970 "
2020,Quarter 1,Toronto,Non-Commercial,English," 11,991,240 "," 5,764,970 "
2020,Quarter 1,Toronto,Private Commercial,French," 96,321 "," 5,764,970 "
2020,Quarter 1,Toronto,Private Commercial,English," 471,061,915 "," 5,764,970 "
2020,Quarter 1,Vancouver,CBC/SRC,French," 1,248,771 "," 2,369,041 "
2020,Quarter 1,Vancouver,CBC/SRC,English," 43,530,164 "," 2,369,041 "
2020,Quarter 1,Vancouver,Non-Commercial,French, -   ," 2,369,041 "
2020,Quarter 1,Vancouver,Non-Commercial,English," 30,558 "," 2,369,041 "
2020,Quarter 1,Vancouver,Private Commercial,French," 2,688 "," 2,369,041 "
2020,Quarter 1,Vancouver,Private Commercial,English," 169,322,761 "," 2,369,041 "
2020,Quarter 2,Calgary,CBC/SRC,French," 447,254 "," 1,344,915 "
2020,Quarter 2,Calgary,CBC/SRC,English," 15,681,014 "," 1,344,915 "
2020,Quarter 2,Calgary,Non-Commercial,French, -   ," 1,344,915 "
2020,Quarter 2,Calgary,Non-Commercial,English," 81,027 "," 1,344,915 "
2020,Quarter 2,Calgary,Private Commercial,French, 533 ," 1,344,915 "
2020,Quarter 2,Calgary,Private Commercial,English," 111,964,512 "," 1,344,915 "
2020,Quarter 2,Edmonton,CBC/SRC,French," 1,326,992 "," 1,263,948 "
2020,Quarter 2,Edmonton,CBC/SRC,English," 13,425,715 "," 1,263,948 "
2020,Quarter 2,Edmonton,Non-Commercial,French, -   ," 1,263,948 "
2020,Quarter 2,Edmonton,Non-Commercial,English, 30 ," 1,263,948 "
2020,Quarter 2,Edmonton,Private Commercial,French," 10,265 "," 1,263,948 "
2020,Quarter 2,Edmonton,Private Commercial,English," 115,445,246 "," 1,263,948 "
2020,Quarter 2,Montreal,CBC/SRC,English," 12,212,744 "," 3,811,869 "
2020,Quarter 2,Montreal,CBC/SRC,French," 52,173,496 "," 3,811,869 "
2020,Quarter 2,Montreal,Non-Commercial,French, -   ," 3,811,869 "
2020,Quarter 2,Montreal,Non-Commercial,English," 231,194 "," 3,811,869 "
2020,Quarter 2,Montreal,Private Commercial,English," 121,761,915 "," 3,811,869 "
2020,Quarter 2,Montreal,Private Commercial,French," 228,141,498 "," 3,811,869 "
2020,Quarter 2,Toronto,CBC/SRC,French," 3,158,117 "," 5,764,913 "
2020,Quarter 2,Toronto,CBC/SRC,English," 111,830,726 "," 5,764,913 "
2020,Quarter 2,Toronto,Non-Commercial,French, -   ," 5,764,913 "
2020,Quarter 2,Toronto,Non-Commercial,English," 10,418,382 "," 5,764,913 "
2020,Quarter 2,Toronto,Private Commercial,French," 57,407 "," 5,764,913 "
2020,Quarter 2,Toronto,Private Commercial,English," 449,152,955 "," 5,764,913 "
2020,Quarter 2,Vancouver,CBC/SRC,French," 1,205,435 "," 2,369,046 "
2020,Quarter 2,Vancouver,CBC/SRC,English," 35,598,174 "," 2,369,046 "
2020,Quarter 2,Vancouver,Non-Commercial,French, -   ," 2,369,046 "
2020,Quarter 2,Vancouver,Non-Commercial,English," 11,223 "," 2,369,046 "
2020,Quarter 2,Vancouver,Private Commercial,French," 4,490 "," 2,369,046 "
2020,Quarter 2,Vancouver,Private Commercial,English," 180,966,806 "," 2,369,046 "
2020,Quarter 3,Calgary,CBC/SRC,French," 839,435 "," 1,344,856 "
2020,Quarter 3,Calgary,CBC/SRC,English," 16,029,859 "," 1,344,856 "
2020,Quarter 3,Calgary,Non-Commercial,French, -   ," 1,344,856 "
2020,Quarter 3,Calgary,Non-Commercial,English," 44,669 "," 1,344,856 "
2020,Quarter 3,Calgary,Private Commercial,French, 150 ," 1,344,856 "
2020,Quarter 3,Calgary,Private Commercial,English," 97,626,283 "," 1,344,856 "
2020,Quarter 3,Edmonton,CBC/SRC,French," 1,210,705 "," 1,263,885 "
2020,Quarter 3,Edmonton,CBC/SRC,English," 13,232,092 "," 1,263,885 "
2020,Quarter 3,Edmonton,Non-Commercial,French, -   ," 1,263,885 "
2020,Quarter 3,Edmonton,Non-Commercial,English, -   ," 1,263,885 "
2020,Quarter 3,Edmonton,Private Commercial,French," 4,601 "," 1,263,885 "
2020,Quarter 3,Edmonton,Private Commercial,English," 97,873,578 "," 1,263,885 "
2020,Quarter 3,Montreal,CBC/SRC,English," 11,702,835 "," 3,811,804 "
2020,Quarter 3,Montreal,CBC/SRC,French," 50,335,894 "," 3,811,804 "
2020,Quarter 3,Montreal,Non-Commercial,French, -   ," 3,811,804 "
2020,Quarter 3,Montreal,Non-Commercial,English," 314,373 "," 3,811,804 "
2020,Quarter 3,Montreal,Private Commercial,English," 99,994,253 "," 3,811,804 "
2020,Quarter 3,Montreal,Private Commercial,French," 205,095,626 "," 3,811,804 "
2020,Quarter 3,Toronto,CBC/SRC,French," 1,377,956 "," 5,764,909 "
2020,Quarter 3,Toronto,CBC/SRC,English," 108,765,644 "," 5,764,909 "
2020,Quarter 3,Toronto,Non-Commercial,French, -   ," 5,764,909 "
2020,Quarter 3,Toronto,Non-Commercial,English," 13,255,573 "," 5,764,909 "
2020,Quarter 3,Toronto,Private Commercial,French," 158,768 "," 5,764,909 "
2020,Quarter 3,Toronto,Private Commercial,English," 368,563,510 "," 5,764,909 "
2020,Quarter 3,Vancouver,CBC/SRC,French," 1,156,548 "," 2,369,103 "
2020,Quarter 3,Vancouver,CBC/SRC,English," 35,575,077 "," 2,369,103 "
2020,Quarter 3,Vancouver,Non-Commercial,French, -   ," 2,369,103 "
2020,Quarter 3,Vancouver,Non-Commercial,English," 2,787 "," 2,369,103 "
2020,Quarter 3,Vancouver,Private Commercial,French," 12,077 "," 2,369,103 "
2020,Quarter 3,Vancouver,Private Commercial,English," 155,535,537 "," 2,369,103 "
2020,Quarter 4,Calgary,CBC/SRC,French," 692,777 "," 1,345,026 "
2020,Quarter 4,Calgary,CBC/SRC,English," 16,286,348 "," 1,345,026 "
2020,Quarter 4,Calgary,Non-Commercial,French, -   ," 1,345,026 "
2020,Quarter 4,Calgary,Non-Commercial,English," 16,632 "," 1,345,026 "
2020,Quarter 4,Calgary,Private Commercial,French, 184 ," 1,345,026 "
2020,Quarter 4,Calgary,Private Commercial,English," 106,948,904 "," 1,345,026 "
2020,Quarter 4,Edmonton,CBC/SRC,French," 1,409,914 "," 1,264,166 "
2020,Quarter 4,Edmonton,CBC/SRC,English," 12,783,006 "," 1,264,166 "
2020,Quarter 4,Edmonton,Non-Commercial,French, -   ," 1,264,166 "
2020,Quarter 4,Edmonton,Non-Commercial,English, -   ," 1,264,166 "
2020,Quarter 4,Edmonton,Private Commercial,French, 693 ," 1,264,166 "
2020,Quarter 4,Edmonton,Private Commercial,English," 104,701,497 "," 1,264,166 "
2020,Quarter 4,Montreal,CBC/SRC,English," 10,673,895 "," 3,812,086 "
2020,Quarter 4,Montreal,CBC/SRC,French," 49,927,277 "," 3,812,086 "
2020,Quarter 4,Montreal,Non-Commercial,French, -   ," 3,812,086 "
2020,Quarter 4,Montreal,Non-Commercial,English," 286,472 "," 3,812,086 "
2020,Quarter 4,Montreal,Private Commercial,English," 112,036,325 "," 3,812,086 "
2020,Quarter 4,Montreal,Private Commercial,French," 211,895,479 "," 3,812,086 "
2020,Quarter 4,Toronto,CBC/SRC,French," 2,101,751 "," 5,766,009 "
2020,Quarter 4,Toronto,CBC/SRC,English," 95,315,362 "," 5,766,009 "
2020,Quarter 4,Toronto,Non-Commercial,French, -   ," 5,766,009 "
2020,Quarter 4,Toronto,Non-Commercial,English," 12,037,900 "," 5,766,009 "
2020,Quarter 4,Toronto,Private Commercial,French," 102,240 "," 5,766,009 "
2020,Quarter 4,Toronto,Private Commercial,English," 376,896,948 "," 5,766,009 "
2020,Quarter 4,Vancouver,CBC/SRC,French," 670,253 "," 2,370,146 "
2020,Quarter 4,Vancouver,CBC/SRC,English," 30,787,435 "," 2,370,146 "
2020,Quarter 4,Vancouver,Non-Commercial,French, -   ," 2,370,146 "
2020,Quarter 4,Vancouver,Non-Commercial,English," 8,496 "," 2,370,146 "
2020,Quarter 4,Vancouver,Private Commercial,French," 31,235 "," 2,370,146 "
2020,Quarter 4,Vancouver,Private Commercial,English," 160,784,121 "," 2,370,146 "
2021,Quarter 1,Calgary,CBC/SRC,French," 742,356 "," 1,361,810 "
2021,Quarter 1,Calgary,CBC/SRC,English," 16,914,456 "," 1,361,810 "
2021,Quarter 1,Calgary,Non-Commercial,French, -   ," 1,361,810 "
2021,Quarter 1,Calgary,Non-Commercial,English," 25,416 "," 1,361,810 "
2021,Quarter 1,Calgary,Private Commercial,French, 48 ," 1,361,810 "
2021,Quarter 1,Calgary,Private Commercial,English," 103,290,435 "," 1,361,810 "
2021,Quarter 1,Edmonton,CBC/SRC,French," 1,955,645 "," 1,298,812 "
2021,Quarter 1,Edmonton,CBC/SRC,English," 11,398,628 "," 1,298,812 "
2021,Quarter 1,Edmonton,Non-Commercial,French, -   ," 1,298,812 "
2021,Quarter 1,Edmonton,Non-Commercial,English, 123 ," 1,298,812 "
2021,Quarter 1,Edmonton,Private Commercial,French," 4,049 "," 1,298,812 "
2021,Quarter 1,Edmonton,Private Commercial,English," 101,435,679 "," 1,298,812 "
2021,Quarter 1,Montreal,CBC/SRC,English," 13,712,180 "," 3,841,845 "
2021,Quarter 1,Montreal,CBC/SRC,French," 67,461,935 "," 3,841,845 "
2021,Quarter 1,Montreal,Non-Commercial,French, -   ," 3,841,845 "
2021,Quarter 1,Montreal,Non-Commercial,English," 365,977 "," 3,841,845 "
2021,Quarter 1,Montreal,Private Commercial,English," 108,151,390 "," 3,841,845 "
2021,Quarter 1,Montreal,Private Commercial,French," 215,334,524 "," 3,841,845 "
2021,Quarter 1,Toronto,CBC/SRC,French," 388,814 "," 5,859,982 "
2021,Quarter 1,Toronto,CBC/SRC,English," 103,079,123 "," 5,859,982 "
2021,Quarter 1,Toronto,Non-Commercial,French, -   ," 5,859,982 "
2021,Quarter 1,Toronto,Non-Commercial,English," 13,073,907 "," 5,859,982 "
2021,Quarter 1,Toronto,Private Commercial,French," 52,612 "," 5,859,982 "
2021,Quarter 1,Toronto,Private Commercial,English," 374,008,787 "," 5,859,982 "
2021,Quarter 1,Vancouver,CBC/SRC,French," 1,659,396 "," 2,467,854 "
2021,Quarter 1,Vancouver,CBC/SRC,English," 32,419,294 "," 2,467,854 "
2021,Quarter 1,Vancouver,Non-Commercial,French, -   ," 2,467,854 "
2021,Quarter 1,Vancouver,Non-Commercial,English," 7,401 "," 2,467,854 "
2021,Quarter 1,Vancouver,Private Commercial,French," 7,945 "," 2,467,854 "
2021,Quarter 1,Vancouver,Private Commercial,English," 167,960,061 "," 2,467,854 "
2021,Quarter 2,Calgary,CBC/SRC,French," 553,156 "," 1,361,744 "
2021,Quarter 2,Calgary,CBC/SRC,English," 16,164,803 "," 1,361,744 "
2021,Quarter 2,Calgary,Non-Commercial,French, -   ," 1,361,744 "
2021,Quarter 2,Calgary,Non-Commercial,English," 28,277 "," 1,361,744 "
2021,Quarter 2,Calgary,Private Commercial,French, 103 ," 1,361,744 "
2021,Quarter 2,Calgary,Private Commercial,English," 97,102,484 "," 1,361,744 "
2021,Quarter 2,Edmonton,CBC/SRC,French," 2,407,403 "," 1,298,722 "
2021,Quarter 2,Edmonton,CBC/SRC,English," 11,277,027 "," 1,298,722 "
2021,Quarter 2,Edmonton,Non-Commercial,French, -   ," 1,298,722 "
2021,Quarter 2,Edmonton,Non-Commercial,English, 86 ," 1,298,722 "
2021,Quarter 2,Edmonton,Private Commercial,French," 10,730 "," 1,298,722 "
2021,Quarter 2,Edmonton,Private Commercial,English," 91,684,187 "," 1,298,722 "
2021,Quarter 2,Montreal,CBC/SRC,English," 13,331,975 "," 3,841,888 "
2021,Quarter 2,Montreal,CBC/SRC,French," 62,313,430 "," 3,841,888 "
2021,Quarter 2,Montreal,Non-Commercial,French, -   ," 3,841,888 "
2021,Quarter 2,Montreal,Non-Commercial,English," 500,656 "," 3,841,888 "
2021,Quarter 2,Montreal,Private Commercial,English," 108,057,508 "," 3,841,888 "
2021,Quarter 2,Montreal,Private Commercial,French," 190,980,223 "," 3,841,888 "
2021,Quarter 2,Toronto,CBC/SRC,French," 269,911 "," 5,859,928 "
2021,Quarter 2,Toronto,CBC/SRC,English," 91,433,316 "," 5,859,928 "
2021,Quarter 2,Toronto,Non-Commercial,French, -   ," 5,859,928 "
2021,Quarter 2,Toronto,Non-Commercial,English," 11,505,497 "," 5,859,928 "
2021,Quarter 2,Toronto,Private Commercial,French," 37,695 "," 5,859,928 "
2021,Quarter 2,Toronto,Private Commercial,English," 359,189,615 "," 5,859,928 "
2021,Quarter 2,Vancouver,CBC/SRC,French," 930,823 "," 2,467,794 "
2021,Quarter 2,Vancouver,CBC/SRC,English," 32,385,592 "," 2,467,794 "
2021,Quarter 2,Vancouver,Non-Commercial,French, -   ," 2,467,794 "
2021,Quarter 2,Vancouver,Non-Commercial,English," 2,942 "," 2,467,794 "
2021,Quarter 2,Vancouver,Private Commercial,French," 1,308 "," 2,467,794 "
2021,Quarter 2,Vancouver,Private Commercial,English," 165,099,831 "," 2,467,794 "
2021,Quarter 3,Calgary,CBC/SRC,French," 593,715 "," 1,361,787 "
2021,Quarter 3,Calgary,CBC/SRC,English," 18,523,426 "," 1,361,787 "
2021,Quarter 3,Calgary,Non-Commercial,French, -   ," 1,361,787 "
2021,Quarter 3,Calgary,Non-Commercial,English," 46,699 "," 1,361,787 "
2021,Quarter 3,Calgary,Private Commercial,French, 125 ," 1,361,787 "
2021,Quarter 3,Calgary,Private Commercial,English," 106,934,257 "," 1,361,787 "
2021,Quarter 3,Edmonton,CBC/SRC,French," 2,470,312 "," 1,298,832 "
2021,Quarter 3,Edmonton,CBC/SRC,English," 12,080,497 "," 1,298,832 "
2021,Quarter 3,Edmonton,Non-Commercial,English, -   ," 1,298,832 "
2021,Quarter 3,Edmonton,Non-Commercial,French, -   ," 1,298,832 "
2021,Quarter 3,Edmonton,Private Commercial,French," 6,360 "," 1,298,832 "
2021,Quarter 3,Edmonton,Private Commercial,English," 97,527,238 "," 1,298,832 "
2021,Quarter 3,Montreal,CBC/SRC,English," 13,966,182 "," 3,841,909 "
2021,Quarter 3,Montreal,CBC/SRC,French," 64,247,283 "," 3,841,909 "
2021,Quarter 3,Montreal,Non-Commercial,French, -   ," 3,841,909 "
2021,Quarter 3,Montreal,Non-Commercial,English," 440,795 "," 3,841,909 "
2021,Quarter 3,Montreal,Private Commercial,English," 110,536,793 "," 3,841,909 "
2021,Quarter 3,Montreal,Private Commercial,French," 203,279,170 "," 3,841,909 "
2021,Quarter 3,Toronto,CBC/SRC,French," 372,659 "," 5,859,879 "
2021,Quarter 3,Toronto,CBC/SRC,English," 89,217,592 "," 5,859,879 "
2021,Quarter 3,Toronto,Non-Commercial,French, -   ," 5,859,879 "
2021,Quarter 3,Toronto,Non-Commercial,English," 12,353,450 "," 5,859,879 "
2021,Quarter 3,Toronto,Private Commercial,French," 14,379 "," 5,859,879 "
2021,Quarter 3,Toronto,Private Commercial,English," 371,542,809 "," 5,859,879 "
2021,Quarter 3,Vancouver,CBC/SRC,French," 855,564 "," 2,467,773 "
2021,Quarter 3,Vancouver,CBC/SRC,English," 35,509,235 "," 2,467,773 "
2021,Quarter 3,Vancouver,Non-Commercial,French, -   ," 2,467,773 "
2021,Quarter 3,Vancouver,Non-Commercial,English," 4,162 "," 2,467,773 "
2021,Quarter 3,Vancouver,Private Commercial,French, 870 ," 2,467,773 "
2021,Quarter 3,Vancouver,Private Commercial,English," 174,041,977 "," 2,467,773 "
2021,Quarter 4,Calgary,CBC/SRC,French," 643,590 "," 1,361,534 "
2021,Quarter 4,Calgary,CBC/SRC,English," 19,507,348 "," 1,361,534 "
2021,Quarter 4,Calgary,Non-Commercial,French, -   ," 1,361,534 "
2021,Quarter 4,Calgary,Non-Commercial,English," 18,344 "," 1,361,534 "
2021,Quarter 4,Calgary,Private Commercial,French, 146 ," 1,361,534 "
2021,Quarter 4,Calgary,Private Commercial,English," 110,288,229 "," 1,361,534 "
2021,Quarter 4,Edmonton,CBC/SRC,French," 2,683,409 "," 1,298,718 "
